arm,metric,x,density
LZD,propensity_score,0.853228962818004,0
LZD,propensity_score,0.85518590998043,2.66692410100894e-17
LZD,propensity_score,0.857142857142857,8.94593472217982e-17
LZD,propensity_score,0.859099804305284,3.14346986141701e-17
LZD,propensity_score,0.86105675146771,6.01736537199647e-18
LZD,propensity_score,0.863013698630137,8.59624703552618e-18
LZD,propensity_score,0.864970645792564,7.55439885857765e-18
LZD,propensity_score,0.86692759295499,4.05053086294742e-18
LZD,propensity_score,0.868884540117417,1.2100115031157e-17
LZD,propensity_score,0.870841487279843,4.95185309632022e-19
LZD,propensity_score,0.87279843444227,0
LZD,propensity_score,0.874755381604697,8.8368863256037e-18
LZD,propensity_score,0.876712328767123,7.3137595685008e-18
LZD,propensity_score,0.87866927592955,0
LZD,propensity_score,0.880626223091977,0
LZD,propensity_score,0.882583170254403,0
LZD,propensity_score,0.88454011741683,0
LZD,propensity_score,0.886497064579256,0
LZD,propensity_score,0.888454011741683,0
LZD,propensity_score,0.89041095890411,0
LZD,propensity_score,0.892367906066536,2.2589513568112e-18
LZD,propensity_score,0.894324853228963,1.38638810783362e-17
LZD,propensity_score,0.896281800391389,2.28676481576767e-18
LZD,propensity_score,0.898238747553816,0
LZD,propensity_score,0.900195694716243,9.15889886530758e-17
LZD,propensity_score,0.902152641878669,1.18369407970283e-16
LZD,propensity_score,0.904109589041096,0
LZD,propensity_score,0.906066536203523,0
LZD,propensity_score,0.908023483365949,0
LZD,propensity_score,0.909980430528376,0
LZD,propensity_score,0.911937377690802,8.01454072049792e-17
LZD,propensity_score,0.913894324853229,1.15057505711549e-16
LZD,propensity_score,0.915851272015655,3.89814525479715e-17
LZD,propensity_score,0.917808219178082,8.64637923749524e-18
LZD,propensity_score,0.919765166340509,2.23337579085709e-16
LZD,propensity_score,0.921722113502936,7.54493699552118e-17
LZD,propensity_score,0.923679060665362,0
LZD,propensity_score,0.925636007827789,0
LZD,propensity_score,0.927592954990215,9.68782498788537e-17
LZD,propensity_score,0.929549902152642,4.28017741679521e-16
LZD,propensity_score,0.931506849315068,5.08575257299774e-17
